3,64,14318059185562253158176,143;180;59;185;56;22;53;158;176
3,65,4358149111469,43;58;149;111;46;9
3,66,1824735188,182;47;35;188
3,67,15340,153;40
3,68,126132124105813137,126;132;124;105;8;131;37
3,69,232,2;32
3,70,117133914,117;133;9;14
3,71,12841,128;41
3,72,5916,59;16
3,73,162117595254373829,162;117;59;52;54;37;38;29
3,74,1615914744110187165,161;59;147;44;110;187;165
3,75,48199148185105183712,48;199;148;185;105;18;37;12
4,76,1741103524162637,174;110;35;24;16;26;37
4,77,1341352414150,134;135;24;141;50
4,78,1121312929,112;13;129;29
4,79,1171811514,117;181;15;14
4,80,13213618518617195142168141,132;136;185;186;17;195;142;168;141
4,81,32189190154,32;189;190;154
4,82,1982425,198;24;25
4,83,146451491663937,146;45;149;166;39;37
4,84,16218261953539101142,162;182;6;195;35;39;101;142
4,85,116532403728,116;5;32;40;37;28
4,86,4817457418118,48;174;57;4;18;118
4,87,127101232215,127;10;123;22;15
4,88,74314926,7;43;149;26
4,89,171183444218,171;183;44;42;18
4,90,7165,7;165
4,91,123188191,123;188;191
4,92,4911716344635,49;117;163;44;6;35
4,93,163181,163;181
4,94,14313192,143;13;192
4,95,11347185,113;47;185
4,96,3410250,34;102;50
4,97,21181127146305612436101,21;181;127;146;30;56;124;36;101
4,98,11615012114810917243950,116;150;121;148;109;17;24;39;50
5,99,17411,174;11
5,100,3650,36;50
5,101,491381725110615,49;138;172;51;106;15
5,102,1145914745233100,114;59;147;4;52;33;100
5,103,5947179,59;47;179
5,104,3116161481463010638,3;116;161;48;146;30;106;38
5,105,18018322,180;183;22
5,106,18336100,183;36;100
5,107,1341351331741234626168100,134;135;133;174;123;46;26;168;100
5,108,5741142,57;41;142
5,109,180153150133124,180;153;150;133;124
5,110,475515100,47;55;15;100
5,111,11615214911167,116;152;149;11;167
5,112,151193,151;193
5,113,5334,53;34
5,114,5133166157193,51;33;166;157;193
5,115,18451,184;51
5,116,116421072215627192,116;42;107;22;156;27;192
5,117,124,1;24
5,118,18052105241891319112,180;52;105;24;189;13;191;12
5,119,1634558156,163;45;5;8;156
5,120,93937,9;39;37
5,121,16218316,162;183;16
5,122,1341261109188541250,134;126;1;109;18;8;54;12;50
5,123,1431281365519616,143;128;136;55;196;16
5,124,182455124559192,182;45;5;124;55;9;192
5,125,18216422,182;164;22
5,126,591511855312217838,59;151;185;5;31;22;178;38
5,127,0174441225327,0;174;44;122;53;27
5,128,146168,146;168
6,129,1642514138,164;25;141;38
6,130,16323,163;23
6,131,18046,180;46
6,132,181187169251427,181;187;169;25;14;27
6,133,1602233,160;22;33
6,134,150172185179118,150;172;185;179;118
6,135,4013,40;13
6,136,49171225213137,49;171;22;52;131;37
6,137,17352,173;52
6,138,0128581913710615710138,0;128;58;19;137;106;157;101;38
6,139,16401821982315826,164;0;182;198;23;158;26
6,140,16410719433104196,164;107;194;33;104;196
6,141,1431324317541429,143;132;43;175;41;4;29
6,142,1523112110323536529,152;3;112;110;32;35;36;52;9
6,143,48145138198351061419337,48;145;138;198;35;106;14;193;37
6,144,143171138421481935,143;171;138;42;148;19;35
6,145,309,30;9
6,146,21511851314192,2;151;185;13;14;192
6,147,311718317413957154141,3;117;183;174;139;57;154;141
6,148,3138468,3;138;46;8
6,149,16117217351168,161;172;173;51;168
6,150,33750,3;37;50
6,151,1520,152;0
6,152,491641335714819189,49;164;133;57;148;19;189
6,153,13518112114911054,135;181;121;149;110;54
6,154,01384210912214914014,0;138;42;109;122;149;140;14
6,155,218519311201629,2;185;19;31;120;16;29
6,156,19844421931105189165,198;44;42;19;31;105;189;165
6,157,121149,121;149
6,158,18112836,181;128;36
6,159,151431361736159142,151;43;136;17;36;159;142
6,160,3032564541682850,30;32;56;4;54;168;28;50
6,161,646178,6;46;178
6,162,1340441114017619037167,134;0;44;111;40;176;190;37;167
6,163,161481805615154,161;48;180;56;15;154
6,164,14314519,143;145;19
6,165,11719845583523129165,117;198;45;58;35;23;129;165
6,166,3214916,32;149;16
7,167,14515142186,145;151;42;186
7,168,17110104167,171;10;104;167
7,169,31341711852218824,3;134;171;185;22;188;24
7,170,138148410623169120,138;148;4;106;23;169;120
7,171,125471861601941823159196,125;47;186;160;194;18;23;159;196
7,172,16445184564511526,164;45;184;56;4;51;15;26
7,173,16244,162;44
7,174,114451595315811,114;45;159;53;158;11
7,175,15142,15;142
7,176,211621475719917914155,21;162;147;57;199;179;14;155
7,177,2119315124197118167,21;19;31;51;24;197;118;167
7,178,1451638,145;163;8
7,179,17018054,170;180;5;4
7,180,18431515319037,184;31;51;53;190;37
7,181,17432,174;32
7,182,14448581132325131118167,144;48;58;113;23;25;131;118;167
7,183,31514739,3;151;47;39
7,184,584728,58;47;28
7,185,1018112111118816189102,10;181;121;111;188;16;189;102
7,186,14330140131,143;30;140;131
7,187,485718510454140,48;57;185;104;54;140
7,188,14321505912231189,143;2;150;59;122;31;189
7,189,204331124531610226,20;43;31;124;53;16;102;26
7,190,1713042184191733138,171;30;42;184;19;173;31;38
7,191,12119418102167,121;19;41;8;102;167
8,192,1503012317834140165193,150;30;123;178;34;140;165;193
8,193,2175,2;175
8,194,2111713215111031100,21;117;132;151;110;31;100
8,195,1443316612,144;33;166;12
8,196,117138195169263729,117;138;195;169;26;37;29
8,197,3652,36;52
8,198,1241864197251115412,124;186;4;197;25;11;154;12
8,199,4913343196,49;133;43;196
8,200,114150451851031572628142,114;150;45;185;103;157;26;28;142
8,201,3431391083412,3;43;139;108;34;12
8,202,181404195176,181;40;4;195;176
8,203,12514418819716156,125;144;188;197;16;156
8,204,170594563210810654,170;59;45;6;32;108;106;54
8,205,21128112,21;128;112
8,206,1105551,110;55;51
8,207,2159223652815815727,21;59;22;36;52;8;158;157;27
8,208,153304126190130193141,153;30;41;26;190;130;193;141
8,209,22249,22;24;9
8,210,13411559138531526165,134;115;59;138;53;15;26;165
8,211,170116135244139172103,170;116;135;2;44;139;172;103
8,212,11754176,117;54;176
8,213,312711233156155,3;127;112;33;156;155
8,214,492114417212415838,49;21;144;172;124;158;38
8,215,16218625,162;186;25
9,216,13341691785385412,133;4;169;178;53;8;54;12
9,217,301994,30;199;4
9,218,335155,3;35;155
9,219,1341611017547189,134;161;10;175;47;18;9
9,220,1701361650,170;136;16;50
9,221,15315015940,153;150;1;59;40
9,222,12612719829,126;127;198;29
9,223,12938,129;38
9,224,12611217226,126;112;172;26
9,225,12618417555173358,126;184;175;55;173;35;8
9,226,41512,41;5;12
9,227,15012812119956,150;128;121;199;56
9,228,451234016168,45;123;40;16;168
9,229,116171174141,116;171;174;141
9,230,4543119,45;43;119
9,231,4715,47;15
9,232,616915550,6;169;155;50
9,233,1320718464117,132;0;7;184;6;41;17
9,234,484110733165,48;41;107;33;165
9,235,13510813618829,135;108;136;188;29
9,236,2439,24;39
9,237,212013210722926142192,21;20;132;107;22;9;26;142;192
9,238,265647177,2;6;56;47;177
9,239,14559584652,145;59;58;46;52
9,240,1171285619173223338,117;128;56;19;173;22;33;38
9,241,1321461741094151129,132;146;174;109;41;51;129
9,242,152011313940188,152;0;113;139;40;188
9,243,161199175167,161;199;175;167
9,244,105939,10;59;39
9,245,5941,59;41
9,246,313515650,31;35;156;50
9,247,181785413,181;7;8;54;13
9,248,1171451041437118,117;145;104;14;37;118
9,249,125145181114184107531638,125;145;181;114;184;107;53;16;38
10,250,219833,2;198;33
10,251,10628,106;28
10,252,211811821993152,21;181;182;199;31;52
10,253,11401981913717750,114;0;198;19;137;177;50
10,254,18014514657136154192,180;145;146;57;136;154;192
10,255,125056828193119,125;0;56;8;28;193;119
10,256,14518219842,145;182;198;42
10,257,416157,4;16;157
10,258,201958,20;195;8
10,259,1713016036119,171;30;160;36;119
10,260,1473016103,147;30;16;103
10,261,12242333428,122;42;33;34;28
10,262,12513218131,125;132;181;31
10,263,14443148516196119,144;43;148;5;16;196;119
10,264,1161521171151881713113,116;152;117;115;188;17;131;13
10,265,1611811271511211391052513,161;181;127;151;121;139;105;25;13
10,266,1801232581183710050,180;123;25;8;118;37;100;50
10,267,32123,32;123
10,268,32131,32;131
10,269,31451991081768102168,3;145;199;108;176;8;102;168
10,270,1251851491312,125;185;149;13;12
11,271,21114934154,21;114;9;34;154
11,272,17012433,170;124;33
11,273,11704219241613028,117;0;42;19;24;16;130;28
11,274,4816312152155319016812,48;163;121;52;15;53;190;168;12
11,275,1643617716629,164;36;177;166;29
11,276,1431801141982315,143;180;114;198;23;15
11,277,1435814815818913271137,143;58;148;158;189;13;27;11;37
11,278,14618225,146;182;25
11,279,4518417950,45;184;179;50
11,280,138575554101167,138;57;5;55;4;101;167
11,281,16256181691292737167,162;56;18;169;129;27;37;167
11,282,15322153354166,153;22;15;33;54;166
11,283,11621654,116;21;6;54
11,284,4941107511312811,49;41;107;51;131;28;11
11,285,2144421924,21;44;42;19;24
11,286,1456184414752197129190,145;6;184;41;47;52;197;129;190
11,287,18017210735,180;172;107;35
11,288,012114952,0;121;149;52
11,289,113651194912014238,1;136;51;194;9;120;142;38
11,290,481012814956166,48;10;128;149;56;166
11,291,18118853189191165168,181;188;53;189;191;165;168
12,292,01494731,0;149;47;31
12,293,2113416432401517637,21;134;164;32;40;15;176;37
12,294,321923361316510019238,32;19;23;36;13;165;100;192;38
12,295,23159177162950,23;159;177;16;29;50
12,296,12455,124;55
12,297,145114123311716613,145;114;123;31;17;166;13
12,298,17001744519819918514011,170;0;174;45;198;199;185;140;11
12,299,1622018925816512,162;20;189;25;8;165;12
12,300,1733522,173;35;22
12,301,13514535178,135;145;35;178
12,302,18112115,181;121;15
12,303,2156,21;56
12,304,14513725,145;137;25
12,305,201241691972619037,20;124;169;197;26;190;37
12,306,4820301991852426,48;20;30;199;185;24;26
12,307,1608,160;8
12,308,127123,127;123
12,309,1174221718727,117;4;22;17;187;27
12,310,143187190,143;187;190
12,311,1451121134612423361853,145;112;113;46;124;23;36;18;53
12,312,3625392627,36;25;39;26;27
12,313,1176321851375313142,117;6;32;185;137;53;13;142
12,314,1701621501073329,170;162;150;107;33;29
12,315,494023,49;40;23
12,316,16135273829,161;35;27;38;29
12,317,14558199177129,145;58;199;177;129
12,318,161198195819614,161;198;195;8;196;14
12,319,12142571951873419128154,121;42;57;195;187;34;191;28;154
12,320,585652177176,58;56;52;177;176
12,321,48112140,48;112;140
12,322,44569103,44;56;9;103
12,323,453518,45;35;18
12,324,19419050,194;190;50
13,325,49201012137,49;20;10;121;37
13,326,134114581881812016130154,134;114;58;188;18;120;16;130;154
13,327,13413313635187,134;133;136;35;187
13,328,1611955511065223141,161;19;55;51;106;52;23;141
13,329,13318410713102155,133;184;107;13;102;155
13,330,1171451834417158192,117;145;183;44;17;158;192
13,331,16103,16;103
13,332,2153104,2;153;104
13,333,4911716410814012,49;117;164;108;140;12
13,334,211241533,21;124;15;33
13,335,143451918635106176157,143;45;19;186;35;106;176;157
13,336,1801751115136,180;175;111;51;36
13,337,16312111319522104156100141,163;121;113;195;22;104;156;100;141
13,338,172129,172;129
13,339,1804517212419439,180;45;172;124;194;39
13,340,164147,164;147
13,341,51142,51;142
13,342,017413917383913111837,0;174;139;173;8;39;131;118;37
13,343,14331711501710518101,143;3;171;150;17;105;18;101
13,344,12611212131183927,126;112;121;31;18;39;27
13,345,4013166,40;13;166
13,346,1521234169,152;123;4;169
14,347,12513271111592554,125;132;7;111;159;25;54
14,348,1631331953312016,163;133;195;33;120;16
14,349,4818810129,48;188;101;29
14,350,2114410434517216018119,21;144;10;43;45;172;160;18;119
14,351,11513963231232415550,115;139;6;32;31;23;24;155;50
14,352,14755188178812,147;55;188;178;8;12
14,353,116139119,116;139;119
14,354,12512156555310313112,125;121;56;55;53;103;131;12
14,355,19160187341316628119,19;160;187;34;13;166;28;119
14,356,1615947194191,161;59;47;194;191
14,357,16110115301695313165141,161;10;115;30;169;53;13;165;141
14,358,311775110626130,3;117;7;51;106;26;130
14,359,49113122136106142167154,49;113;122;136;106;142;167;154
14,360,49205814856552129,49;20;58;148;56;5;52;129
14,361,45107177,45;107;177
14,362,2120117173166101193,21;20;117;173;166;101;193
14,363,516953159165,5;169;53;159;165
14,364,19155,1;9;155
14,365,203022105,20;30;22;105
14,366,1811091841081918915627167,181;109;184;108;19;189;156;27;167
14,367,1511825830359132850,151;182;58;30;35;9;13;28;50
14,368,132139179193,132;139;179;193
14,369,49153584736,49;153;58;47;36
14,370,1623216024118,162;32;160;24;118
14,371,127,1;27
14,372,18116410853124155,181;164;108;5;31;24;155
14,373,2159174168,21;59;174;168
14,374,49101981835611829,49;10;198;183;56;118;29
14,375,148318156,148;31;8;156
14,376,1091928,109;19;28
14,377,10736157155,107;36;157;155
14,378,1483119038,148;31;190;38
14,379,143126163121178,143;126;163;121;178
14,380,133524,133;5;24
15,381,113927,113;9;27
15,382,018517319728,0;185;173;197;28
15,383,1351131815161572710138,135;113;18;15;16;157;27;101;38
15,384,19513165,195;13;165
15,385,5918219452,59;182;194;52
15,386,199123172137159140,199;123;172;137;159;140
15,387,13510510416,135;105;104;16
15,388,1001071519028,10;0;107;15;190;28
15,389,175572219410510414038,175;57;22;194;105;104;140;38
15,390,12331140,123;31;140
15,391,1534719222510129,153;47;19;22;25;101;29
15,392,135109188543712,135;109;188;54;37;12
15,393,1164312322195,116;43;123;22;195
15,394,2422554,2;42;25;54
15,395,13412515216471891329,134;125;152;164;7;189;13;29
15,396,127431229196100,127;43;122;9;196;100
15,397,20481171511211916053141,20;48;117;151;121;19;160;53;141
15,398,4110717,41;107;17
16,399,1273041186408103189,127;30;41;186;40;8;103;189
16,400,17011713845188161651427,170;117;138;45;188;16;165;14;27
16,401,16227361817638,162;2;7;36;18;176;38
16,402,40106167,40;106;167
16,403,21585515913,21;58;55;159;13
16,404,19912423189190192,199;124;23;189;190;192
16,405,1341431121792637167,134;143;112;179;26;37;167
16,406,5755416529,57;55;4;165;29
16,407,204330160111362512,2;0;43;30;160;111;36;25;12
16,408,126308,126;30;8
16,409,125127012119323126118,125;127;0;121;19;32;31;26;118
16,410,11648451231244179913,116;48;45;123;124;4;179;9;13
16,411,173118,173;118
16,412,5901924252638,59;0;19;24;25;26;38
16,413,1631505857136171762729,163;150;58;57;136;17;176;27;29
16,414,121129193,121;129;193
16,415,191111883612011,19;111;188;36;120;11
16,416,4752261181150,47;52;26;118;11;50
16,417,1621984513957124195119,162;198;45;139;57;124;195;119
16,418,152144182146106511782538,152;144;182;146;106;51;178;25;38
16,419,441917237119,44;19;172;37;119
16,420,31228,3;122;8
16,421,17020411083123,170;20;41;108;31;23
17,422,2011716040111158,20;117;160;40;111;158
17,423,12512714616411518514951165,125;127;146;164;115;185;149;51;165
17,424,114581996455137,114;58;199;6;4;55;137
17,425,1458,145;8
17,426,181146,181;146
17,427,21110521201437118,21;110;52;120;14;37;118
17,428,425211,42;52;11
17,429,20127311112529,20;127;31;111;25;29
17,430,6325616954154,6;32;56;169;54;154
17,431,14411236,144;112;36
17,432,21112242611,21;112;24;26;11
17,433,11015850,110;158;50
17,434,1701951,170;19;51
17,435,132434212211051142,132;43;42;122;110;51;142
17,436,47124543914238,47;124;54;39;142;38
17,437,1561524104166131168,1;56;15;24;104;166;131;168
17,438,2411111791410119312,2;41;111;179;14;101;193;12
17,439,4247231593715438,42;47;23;15;9;37;154;38
17,440,259198641160105189168,2;59;198;6;41;160;105;189;168
17,441,1602223532650,160;22;23;53;26;50
17,442,15249217454156100,152;49;2;174;54;156;100
18,443,7188,7;188
18,444,481331471131065219428,48;133;147;113;106;52;194;28
18,445,105817457423104158156,10;58;174;57;4;23;104;158;156
18,446,126413129,126;4;131;29
18,447,133138,133;138
18,448,145581994216,145;58;199;42;16
18,449,1146451071605327,1;146;45;107;160;53;27
18,450,1434,143;4
18,451,171216314719615529,171;2;163;147;196;155;29
18,452,1283118917627,128;31;189;176;27
18,453,110130,110;130
18,454,48199321721783653141,48;199;32;172;178;36;53;141
18,455,17120110404187,171;20;110;40;4;187
18,456,14510139574,145;10;139;57;4
18,457,20301225612495334,20;30;122;56;124;9;53;34
18,458,1341251804352196193192,134;125;180;43;52;196;193;192
18,459,13513826,135;138;26
18,460,145132137165,145;132;137;165
18,461,11712435,117;124;35
18,462,2313167,23;13;167
18,463,13610453,136;104;53
18,464,1101539,110;15;39
18,465,16212812113913727,162;128;121;139;137;27
18,466,4950,49;50
18,467,311618550,3;116;185;50
18,468,194104,194;104
19,469,181051525,18;105;15;25
19,470,43475,43;47;5
19,471,3127151435123176100,3;127;151;43;51;23;176;100
19,472,465354,46;53;54
19,473,181321855310215512,181;32;185;53;102;155;12
19,474,13201281092219139165,132;0;128;109;22;191;39;165
19,475,153128103191,153;128;103;191
19,476,218271605354,2;182;7;160;53;54
19,477,055193,0;55;193
19,478,138634,138;6;34
19,479,11310855512029,113;108;5;55;120;29
19,480,304351225234,30;43;51;22;52;34
19,481,22177193119,22;177;193;119
19,482,1705419112,170;54;191;12
19,483,7189,7;189
19,484,11512240111166,115;122;40;111;166
19,485,1161845119,116;184;5;119
19,486,1342412010481350,134;24;120;104;8;13;50
19,487,132148512716837,132;148;51;27;168;37
19,488,25313038,2;53;130;38
19,489,11712719919475350,117;127;199;19;47;53;50
19,490,12515158409,125;151;58;40;9
20,491,481985103,48;198;5;103
20,492,1521995415538,152;199;54;155;38
20,493,13514412261869,135;144;122;6;186;9
20,494,55187,55;187
20,495,15258121531771038130,152;58;121;53;177;103;8;130
20,496,1611017243950,161;10;172;4;39;50
20,497,12842186,128;42;186
20,498,1141381985398157,114;138;198;53;9;8;157
20,499,16415529,164;155;29
20,500,134213544124,134;2;135;44;124
20,501,18010426188223427141,180;10;42;6;188;22;34;27;141
20,502,0133112441819626,0;133;112;44;18;196;26
20,503,2115018114918617917157,2;1;150;181;149;186;179;17;157
20,504,1331846571112334119,133;184;6;57;111;23;34;119
20,505,114471815550,114;47;18;155;50
20,506,1441934,1;44;19;34
20,507,1285818510414,128;58;185;104;14
20,508,315234,31;52;34
20,509,14412610917225192,144;126;109;172;25;192
20,510,42139190,42;139;190
20,511,11610952,116;109;52
20,512,1711631284518817724101130,171;163;128;45;188;177;24;101;130
20,513,714756,7;147;56
20,514,310140124463911,3;10;1;40;124;46;39;11
20,515,1141281371313150,114;128;137;13;131;50
20,516,48135232550,48;135;23;25;50
20,517,1801741394019518827,180;174;139;40;195;18;8;27
20,518,4322102,43;22;102
20,519,494818010574618927,49;48;180;10;57;46;189;27
20,520,15117,151;17
20,521,15143519,151;43;5;19
20,522,3101331471371613012,3;10;133;147;137;16;130;12
20,523,16410714,164;107;14
20,524,1751517613,175;15;176;13
20,525,495971081731651114129,49;59;7;108;173;165;11;141;29
20,526,1148521051825391450,1;148;52;105;18;25;39;14;50
20,527,164112,164;112
20,528,1171451221101045310138,117;145;122;110;104;53;101;38
21,529,20574723,20;57;47;23
21,530,1286108,128;6;108
21,531,1141122173188102,114;1;122;173;188;102
21,532,1040511815912019739168,10;40;51;18;159;120;197;39;168
21,533,1431631451501481910711811,143;163;145;150;148;19;107;118;11
21,534,1711636169928,171;163;6;169;9;28
21,535,49171146329,49;171;146;32;9
21,536,1162053,116;20;53
21,537,45149473118187,45;149;47;31;18;187
21,538,1234623167,123;46;23;167
21,539,14614917319537,146;149;173;195;37
21,540,151574247195241550,151;57;42;47;195;24;15;50
21,541,13845188179197,138;45;188;179;197
21,542,214530584615910327,2;145;30;58;46;159;103;27
21,543,484,48;4
21,544,1811151225156,181;115;122;5;156
21,545,13430166,134;30;166
21,546,181401833,181;40;18;33
21,547,126133113421721973412,126;133;113;42;172;197;34;12
21,548,1342010151186402339,134;20;10;151;186;40;23;39
21,549,13516312119847415253,135;163;121;198;47;41;52;53
21,550,11558576106159168,115;58;57;6;106;159;168
21,551,43427167,4;34;27;167
21,552,117813,117;8;13
21,553,150451991083617824927,150;45;199;108;36;178;24;9;27
21,554,145164595254,145;164;59;52;54
21,555,174123,174;123
21,556,11710913112916850,117;109;131;129;168;50
21,557,133119,133;119
21,558,11401985533,114;0;198;55;33
21,559,143173,143;173
21,560,490422453,49;0;42;24;53
21,561,46190,46;190
21,562,1851861021128,185;186;102;11;28
21,563,01384619454140167,0;138;46;194;54;140;167
21,564,1519103131154,1;5;19;103;131;154
22,565,1331211131604022157140142,133;121;113;160;40;22;157;140;142
22,566,12712310533197548,127;123;105;33;197;54;8
22,567,101641715543438,10;164;17;15;54;34;38
22,568,180181441812038,180;181;44;18;120;38
22,569,65723177141,6;57;23;177;141
22,570,201621333043528,20;162;133;30;43;52;8
22,571,2047235213191118,20;47;23;52;13;191;118
22,572,151167,151;167
22,573,14312418,143;124;18
22,574,43435151311,43;4;35;15;13;11
22,575,24561221378101119141,2;45;6;122;137;8;101;119;141
22,576,1274317446,127;43;174;46
22,577,182136,182;136
22,578,18144404616938,181;44;40;46;169;38
22,579,513311,51;33;11
22,580,101505926142,10;150;59;26;142
22,581,180163581124640142,180;163;58;112;46;40;142
22,582,1811824,181;18;24
22,583,184575531167,184;57;55;31;167
22,584,1261631211231083127101,126;163;121;123;108;31;27;101
22,585,3043751194130,30;43;7;51;194;130
22,586,34118,34;118
22,587,150138105,150;138;105
23,588,11222,112;22
23,589,14310182136271438,143;10;182;136;27;14;38
23,590,13317351185315813118168,133;173;51;18;53;158;13;118;168
23,591,17130147511167,171;30;147;5;11;167
23,592,1102414,110;24;14
23,593,16145109441718,161;45;109;44;17;18
23,594,1471225711017195141,147;122;57;110;17;195;141
23,595,571115117331683728,57;111;51;17;33;168;37;28
23,596,1225655193,122;56;55;193
23,597,13455181582650,134;55;18;158;26;50
23,598,3127571395115,3;127;57;139;51;15
23,599,15212621751131361310214,152;126;2;175;113;136;13;102;14
23,600,20456191872711,20;45;6;19;187;27;11
23,601,211320154,21;132;0;154
23,602,15219471782529,152;19;47;178;25;29
23,603,18011883829,180;1;188;38;29
23,604,135203618,135;20;36;18
23,605,1711721235325103155167,171;172;123;53;25;103;155;167
24,606,12859195,128;59;195
24,607,112611134141,112;6;111;34;141
24,608,199471593911119,199;47;159;39;11;119
24,609,73017522103,7;30;175;22;103
24,610,13458,134;58
24,611,2314017336105176,2;31;40;173;36;105;176
24,612,14318818,143;188;18
24,613,3170444113131165,3;170;44;41;13;131;165
24,614,126118114817,126;1;181;148;17
24,615,132114115109151012912192,132;114;115;109;15;101;29;12;192
24,616,4410724,44;107;24
24,617,43122315316,43;122;31;53;16
24,618,1345814150,134;58;141;50
24,619,153128194017317710337,153;128;19;40;173;177;103;37
24,620,11932414190,1;19;32;4;14;190
24,621,113242172212017716,1;132;42;17;22;120;177;16
24,622,1385816,138;58;16
24,623,5754723102167,57;5;47;23;102;167
24,624,48112155,48;112;155
24,625,170581085123188158,170;58;108;5;123;188;158
25,626,1161441451331225717326100,116;144;145;133;122;57;173;26;100
25,627,4722194155,47;22;194;155
25,628,1277119,127;7;119
25,629,4925130,49;25;130
25,630,17435,174;35
25,631,11611515917614010138,116;115;159;176;140;101;38
25,632,425511762613012,42;5;51;176;26;130;12
25,633,10412516263915729,10;41;25;16;26;39;157;29
25,634,161127163,161;127;163
25,635,14513639,1;45;136;39
25,636,147311816610111155,147;31;18;166;101;11;155
25,637,11615054739,116;150;5;47;39
25,638,21167,21;167
25,639,34139154,3;41;39;154
25,640,16214611,162;146;11
25,641,134126315135177129,134;126;31;51;35;177;129
25,642,16118048,161;180;48
25,643,11214345119016828,1;121;43;4;51;190;168;28
25,644,3118,3;118
25,645,14442281763419350,144;4;22;8;176;34;193;50
25,646,55177104,55;177;104
25,647,12622,126;22
26,648,15122,151;22
26,649,175104,175;104
26,650,1013855120,10;138;55;120
26,651,5554,55;54
26,652,10827,10;8;27
26,653,13751,137;51
26,654,21094724,2;109;47;24
26,655,0115591022812,0;115;59;102;28;12
26,656,1010853189165,10;108;53;189;165
26,657,13417446,134;174;46
26,658,491351733519717650,49;135;173;35;197;176;50
26,659,1445812431159157,144;58;124;31;159;157
26,660,21198,21;198
26,661,6148,6;148
26,662,145623,145;6;23
26,663,11551,115;51
26,664,17059444717317187,170;59;44;47;173;17;187
26,665,12147365314011819212,121;47;36;53;140;118;192;12
26,666,211612218,21;161;22;18
26,667,10182111452,10;182;111;4;52
26,668,2116319149512515616529,21;163;19;149;51;25;156;165;29
27,669,2138,21;38
27,670,116410414101,1;164;104;14;101
27,671,17115145424103262729,171;151;45;4;24;103;26;27;29
27,672,2162195533911912,2;162;195;53;39;119;12
27,673,3127182,3;127;182
27,674,31531350113195187,3;153;135;0;113;195;187
27,675,163193,163;193
27,676,211732313114,21;173;23;131;14
27,677,20481475319113127,20;48;147;53;191;131;27
27,678,455137405111,45;5;137;40;51;11
27,679,1631471101721952438,163;147;110;172;195;24;38
27,680,1505818440181571652829,150;58;184;40;18;157;165;28;29
27,681,182124,182;124
27,682,1811815537,181;18;155;37
27,683,14318145188,143;181;45;188
27,684,125481471134726,125;48;147;113;47;26
27,685,1123235224192,1;123;23;52;24;192
27,686,303251825190100,30;32;5;18;25;190;100
